Country Code;Country Name;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969;1968;1967;1966;1965;1964;1963;1962;1961
MNG;Mongolia;11,74311113;12,4011007;17,51364709;6,365161685;-1,268598942;8,900367949;10,24801636;8,556234807;7,253665443;10,62540596;7,004634575;4,732978467;2,952710545;1,146062135;3,07036901;3,339936603;3,896713584;2,235093843;6,376426886;2,134382692;-3,168791547;-9,256465705;-8,693544729;-3,18446018;4,178195741;5,107972315;3,458648473;9,374994509;5,71287226;5,933419455;5,834037955;8,342136112;;;;;;;;;;;;;;;;;;;;;
MNP;Northern Mariana Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOZ;Mozambique;7,148756188;7,241569536;7,321980599;7,084660132;6,334019034;6,829619074;7,28200049;6,321219218;8,672666074;8,770181375;6,023730149;8,816958297;11,8989251;1,090982;8,117773541;10,78214188;10,23856048;7,4;2,700782147;6,765490049;8,654684004;-5,104721555;4,899999033;0,999992812;6,50000463;8,199995297;14,70000038;-2,299996205;0,9999969;-6,499999929;-15,70000201;-6,89999949;5,000002913;;;;;;;;;;;;;;;;;;;;
MRT;Mauritania;6,7;7;4;4,3;-1,220190914;3,517003842;1,614381982;18,86911125;8,969400839;5,747219;5,978728459;0,664771962;2,008796925;-0,430406256;7,712825411;4,519650887;-4,04469662;5,818826609;9,819800446;-3,060732128;5,873637285;1,874125861;1,788087152;-1,771304548;4,777585432;1,720397951;1,900384203;5,713579285;2,994760553;-3,22686448;3,735342062;-2,339924148;3,450288473;3,371210206;4,790039788;-0,504713791;-1,878593733;8,546104969;-5,1343745;12,16261112;-4,584756953;-0,732907863;1,842886439;11,98593115;1,248532115;10,19644252;3,567132933;0,230962093;16,13833043;27,69088629;-1,983767626;0,726608464;15,52991321
MUS;Mauritius;3,199991246;3,227784969;3,850110923;4,109994779;3,006524399;5,512000844;5,889475644;3,947653025;1,241387566;5,745767493;3,656856417;2,113313277;2,573570313;9,026614062;2,610779536;6,070628106;5,687477457;5,587843879;4,28773662;4,136142904;5,082062928;6,512698638;4,435446247;7,186736733;4,465148645;6,79134671;8,891039823;9,742033384;6,954475371;4,698385726;0,383795309;5,497076023;5,882352941;-10,06125859;3,516525749;3,830806065;6,547619048;;;;;;;;;;;;;;;;
MWI;Malawi;4,969479816;1,885799508;4,347495189;6,533362436;9,03583527;8,33891151;9,491418408;2,062005106;2,839778225;4,851637681;5,5;1,7;-4,974963843;1,576077841;3,042278095;3,89525362;3,79241912;7,316681499;16,72881759;-10,24018174;9,691840272;-7,332978127;8,73023182;5,692294493;1,344689718;3,177291256;1,625239217;-0,214802542;4,570982294;5,360304078;3,718709075;2,503453788;-5,290119215;0,406746448;4,396153725;9,745068046;4,918031335;4,99773126;6,086823812;7,175963585;2,30066159;6,231349023;16,21856362;0,479297974;5,882359907;-1,923079157;7,28154989;13,24903635;13,61649344;2,661103222;-1,391078469;0,668364775;7,63959785
MYS;Malaysia;4,68761228;5,639831813;5,127731455;7,425006152;-1,513682716;4,832105638;6,298426482;5,585031035;5,332139139;6,783437736;5,788499281;5,390988315;0,517675315;8,858868102;6,137609882;-7,359415382;7,32274295;10,00270109;9,82908212;9,212042799;9,894946841;8,885115904;9,545464876;9,009649265;9,058481044;9,937724229;5,388645259;1,15250888;-1,122248557;7,761925331;6,250251482;5,940926844;6,941952325;7,444233721;9,349101411;6,652034655;7,756474368;11,56383622;0,801670045;8,309625754;11,71420245;9,381914657;5,753434853;5,986538594;4,888533499;7,977994716;3,857146478;7,816711032;7,684863375;5,358963229;7,338803302;6,421029851;7,597993836
NAC;North America;1,888575387;2,686574322;1,902331749;2,577566844;-2,795781526;-0,16992367;1,80810452;2,663882162;3,335281594;3,743311411;2,719408244;1,85924034;1,011120597;4,175807319;4,858212323;4,424420309;4,468468306;3,620536649;2,720820274;4,077874719;2,733788312;3,326061456;-0,250008274;1,761529639;3,564218659;4,250585952;3,512456044;3,396656618;4,275649787;7,105113681;4,443203401;-2,014272303;2,677796378;-0,026004197;3,231058337;5,414275647;4,50476233;5,3714437;-0,01584003;-0,153249078;5,753658455;5,264612663;3,361719276;3,570029865;3,27246003;4,838209381;2,536982154;6,509515898;6,41807621;5,872264569;4,459616121;6,177795074;2,366879721
NAM;Namibia;4,40563975;6,690716387;6,011779586;6,595726722;-1,458812021;3,845877447;5,374044174;7,0731753;2,529262602;12,2695481;4,239794289;4,788661255;1,177948745;3,492183328;3,369278512;3,291585488;4,22010037;3,191324283;3,899014231;1,729879563;-1,57953922;7,189342571;8,165612443;2,04745994;1,858674962;0,813148943;3,553769142;4,767269666;0,464171263;-0,236891524;-1,823450375;-0,398090744;0,971449499;;;;;;;;;;;;;;;;;;;;
NCL;New Caledonia;;;;;;;;;;;;;;2,100108842;0,900172502;-3,200275506;2,007152305;0,4498791;5,940031114;2,590186894;0,529794652;0,519994838;4,900028139;3,600001274;10,99999947;34,60000065;5,700002751;-1,000003497;4,500000498;1,799999233;-1,99999757;2,399992488;-6,999999369;-0,399994551;-13,60000507;9,800007197;1,899824279;2,299998218;6,499471805;12,7011152;-11,19930863;3,398499545;6,999215677;30,99928974;15,71631338;14,26255469;5,400791443;-3,848577701;;;;;
NER;Niger;3,875027855;10,82755034;2,31140022;8,369239798;-0,712671174;9,587673209;3,146570396;5,8;4,5;0,1;5,3;2,999122034;7,104340611;-1,40950935;-0,56875833;10,42226252;2,75396562;3,419093103;2,605755852;4,004561703;1,449437879;-6,516444598;2,504203271;-1,284355377;0,933929132;6,899121724;0,074556239;6,360026805;7,722543881;-16,82535499;-4,750943233;1,623102206;0,608915236;-2,232444691;7,146996066;13,47261233;7,764581121;0,678203404;-2,793193443;8,775238053;-17,04758357;-5,166272309;5,679320646;3,055778924;-5,485945813;0,38349466;0,122868671;-0,382497196;6,919761815;0,13103989;9,428229325;10,2787135;4,546393035
NGA;Nigeria;5,394416311;4,279277314;4,887386611;7,839739477;6,934416004;6,270263697;6,828398348;8,210964859;3,444666813;33,73577503;10,35418456;3,784648183;4,411065196;5,318093381;0,474237575;2,715640179;2,802256439;4,993705537;-0,307468969;0,909763335;2,090377801;0,433725357;-0,617850588;12,76600917;6,467191144;7,542522026;-10,75170014;-8,75417698;8,3228297;-2,021537569;-5,050451109;-1,05318606;-13,12788048;4,204831047;6,759430935;-5,764158393;6,024117846;9,04235173;-5,227747559;11,16067455;5,392760483;3,36426203;14,23753156;25,00724192;24,19738395;-1,248360246;-15,74362821;-4,250514188;4,884976838;4,950488659;8,57861892;4,10299259;0,191795489
NIC;Nicaragua;4,606049654;3,354740457;7,325911306;3,302882356;-2,759448575;2,851680739;5,287703492;4,1520692;4,282398326;5,31217049;2,520732925;0,753938935;2,960843514;4,101590156;7,035970548;3,711681424;3,966650996;6,344268214;5,911907914;3,337611856;-0,391138593;0,385467117;-0,190712416;-0,093064749;-1,697612732;-12,44982204;-0,706352941;-1,017309161;-4,081851488;-1,566093913;4,613211627;-0,816361919;5,36329019;4,611732279;-26,47878886;-7,838800375;8,368480533;5,209454497;-0,153246894;14,19242509;6,417013974;2,220722892;3,304756499;1,353826591;6,237703907;1,342960053;6,969513825;3,301136398;9,00386112;11,11113587;9,943178187;11,69534898;7,400211918
NLD;Netherlands;-0,822773944;-1,247175144;0,944534969;1,527726433;-3,667576572;1,80405877;3,920630405;3,394188237;2,046466883;2,236514565;0,335603995;0,076313293;1,925856601;3,941036849;4,684381322;3,92346388;4,278444692;3,406520394;3,115978411;2,961084277;1,257616445;1,706076772;2,439038246;4,183127225;4,420253133;3,441218901;1,93124852;2,786975855;2,580179809;3,061679034;2,069958061;-1,240756768;-0,783611603;3,251004169;2,02191842;2,330748492;1,921278167;4,787653117;0,123019711;4,255923243;5,784268034;2,506529078;4,330778433;5,694795536;6,429449078;6,41613404;5,280014747;2,741104335;8,643094936;8,274903931;3,62462153;6,843507321;0,295546673
NOC;High income: nonOECD;2,469199667;3,189116087;5,267047851;6,273496412;-3,585103451;4,297877659;6,822391204;7,295255401;6,066279444;7,584341669;6,152984534;3,464646902;2,330210845;7,203890008;3,707589376;-0,456891904;3,892745973;1,800667433;1,028299561;-2,035298715;-1,157064358;-4,996030207;-0,088476531;1,482221189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOR;Norway;0,646705221;2,896294367;1,341200873;0,478112087;-1,634933111;0,067619366;2,653026191;2,298781923;2,58893558;3,961030511;0,980879421;1,50204078;1,990101287;3,253582443;2,025787768;2,682743633;5,392622834;5,099772978;4,186341617;5,051426354;2,786587677;3,523157054;3,105451717;1,92681685;0,997592425;-0,172934526;1,779998612;4,037629052;5,353984461;5,894130524;3,866900718;0,124994701;1,547504937;4,504151636;4,357742492;3,853969847;4,139181302;5,792476436;5,025384901;3,818579956;4,478812535;5,26806937;5,617602796;2,001343342;4,504611456;2,259875528;6,256079006;3,786513255;5,285608801;5,009650987;3,785043084;2,813945138;6,27333551
NPL;Nepal;3,781821435;4,85247634;3,421828241;4,81641465;4,53307872;6,104639142;3,411560276;3,364614788;3,479181046;4,682603245;3,945037767;0,120266897;4,799762638;6,2;4,41257326;3,016389491;5,048612518;5,328284175;3,468451907;8,216002708;3,849850001;4,106406612;6,368150401;4,635036345;4,329647964;7,6968087;1,69561827;4,565650519;6,144905263;9,681130036;-2,977405859;3,779374617;8,341974142;-2,319394194;2,368877815;4,405741348;3,016973474;4,398536172;1,4564707;6,333590345;-0,476536239;3,117800325;-1,19538324;2,575992123;4,463421586;0,675483433;-1,571497455;7,040643089;-1,203188968;7,532448563;1,895111652;1,91031995;1,908266043
NZL;New Zealand;2,496721623;2,52990153;2,328727535;0,654481233;2,205663711;-1,867951005;3,543136602;1,872773275;3,229558255;3,548618713;4,086923365;5,02385015;3,618588562;2,293571057;5,308997514;1,216537787;3,258802554;3,47741086;4,407377494;5,405227061;6,397330651;1,04588627;-1,607338791;0,219442781;0,501623031;1,972121835;-1,062040563;2,687406202;1,614174755;4,784410379;3,454846031;0,927575578;4,640014204;1,266088312;2,209868602;0,305688259;-3,936337851;0,928812265;-1,731682921;5,993440016;7,800278581;5,119107957;3,785458229;;;;;;;;;;
OEC;High income: OECD;1,217502739;1,362240804;1,586577832;2,75436971;-3,539109096;0,103554643;2,587156278;2,879395323;2,610138586;3,120475498;2,034948577;1,53996329;1,42099709;3,908857787;3,428140017;2,619369589;3,438866877;2,904171483;2,783222693;3,210013987;1,290820259;2,047242256;1,241618527;3,025362774;3,916460666;4,753784833;3,367986763;3,167760637;3,915371617;4,683607427;2,97414016;0,241186518;1,875578199;1,197221355;3,778054652;4,244212131;3,708593063;4,694968791;0,079020321;1,042549213;6,191603743;5,304106873;3,655626263;3,451479942;5,640796721;6,017648652;4,431632317;6,049175073;5,503763989;6,43142694;5,229503813;5,825871005;4,626313584
OED;OECD members;1,258334964;1,432424124;1,753289971;2,896533115;-3,595652486;0,145268973;2,621816912;2,986061114;2,696865045;3,226895775;2,062856754;1,565417496;1,293872017;3,97606475;3,32558892;2,668947825;3,568227914;3,013970008;2,62654756;3,153343091;1,420544461;2,100247193;1,256833417;3,110528765;3,871572615;4,62707549;3,398663957;3,026737674;3,867369725;4,667046978;2,786614125;0,25912527;2,085580051;1,352328178;3,865315929;4,320289262;3,715185896;4,739095863;0,28517784;1,194657297;6,201352363;5,381316046;3,68337667;3,519479602;5,582488549;6,091986493;4,476751852;6,103803319;5,622123194;6,523376588;5,321423985;5,802034203;4,600077051
OMN;Oman;5,071;4,986;4,4921;5,6;1,1;12,8;6,8;5,5;3,994;3,4;0,3;2,568324004;7,481596829;5,401372725;-0,124806736;2,642338019;6,033512418;3,045939792;4,996819408;3,875774699;6,04296035;8,413883432;6,074078191;-0,13042513;11,75686153;5,964027268;-3,440783503;2,002159484;14,00719671;16,71159464;16,66666979;11,56983812;17,04707884;6,035442842;4,331741346;-3,693531468;1,007220687;20,54012289;24,43350076;11,49880487;-14,25205753;9,825224438;0,898226313;13,89509524;25,66617096;81,88779592;66,21908127;5,204460967;0,448098407;0,074739447;4,531243559;20,18779188;1,139606404
OSS;Other small states;3,465951325;4,054998684;5,193738665;5,109961808;-2,813710056;5,138593742;7,837288649;4,876890766;3,876201255;7,992763903;4,46676254;4,177588256;5,04850256;3,650193311;1,700388211;3,396209385;7,885411772;5,011534918;4,857430085;3,278360736;2,433949415;2,912156962;5,358257687;6,301168044;7,520789341;9,396319593;-0,39772235;4,126254034;1,963051104;5,349690014;3,89035437;1,251693026;5,075622201;;;;;;;;;;;;;;;;;;;;
PAK;Pakistan;6,069552039;4,015907671;2,785944292;1,606680858;2,831658519;1,701405465;4,832817277;6,177542036;7,667304273;7,368571358;4,846320936;3,224429973;1,982484033;4,260088011;3,660132744;2,550234294;1,014396016;4,846581284;4,962609149;3,737415554;1,757747697;7,705897824;5,061567753;4,458586816;4,959768894;7,625278781;6,452343023;5,501653664;7,592114701;5,065205603;6,778378338;6,537486802;7,920763572;10,21570404;3,758435565;8,048533622;3,94769829;5,156189587;4,211415634;3,54019171;7,064263854;0,813406409;0,468372549;11,35346172;5,507899633;7,233220928;5,400612596;5,789951795;10,41936583;7,569757451;8,688831515;4,482858629;5,987346417
PAN;Panama;8,352293815;10,24710466;10,77019485;5,851873793;3,974164892;9,146904398;12,11266127;8,52776116;7,191278857;7,52208031;4,205763358;2,228887218;0,574272925;2,715373567;3,917206421;7,341501753;6,460990549;2,810584059;1,751678624;2,850147742;5,455743309;8,201680025;9,419006662;8,098992753;1,562246858;-13,37984403;-1,809055118;3,567787971;4,942233633;2,709473268;-4,49136357;5,348456708;9,206809127;1,098499508;4,507880533;9,739919072;1,155447342;1,643639439;1,590829396;2,44150579;5,405917513;4,580279867;9,645883343;6,386746379;8,528428094;6,928925723;8,565880647;7,519305364;9,134399152;4,530024974;8,422617044;8,364807554;10,75135777
PER;Peru;5,821589059;5,950591079;6,452220304;8,450752161;1,049228626;9,142805308;8,518727215;7,528899044;6,284648002;4,959037754;5,15951556;5,020183183;0,214894739;2,950592944;0,914130992;-0,657951034;6,864061053;2,518220686;8,608911588;12,82163971;4,764994555;-0,428767102;2,165899444;-5,1432425;-11,7;-8,7;8;10;2,8;5,2;-11,8;-0,6;7,180586354;3,077537419;5,79639682;0,282736409;0,402916601;1,960723229;3,401563965;9,250073797;5,375670579;2,869775968;4,180886231;5,836876469;3,794652674;0,354541415;3,774703505;8,39487937;4,93924289;6,600281705;3,720546417;8,340192235;7,350052595
PHL;Philippines;7,162873561;6,814540708;3,638680736;7,632263915;1,148330409;4,152757146;6,616668504;5,24295304;4,777663461;6,697636426;4,970363732;3,64589814;2,89399241;4,411212508;3,081926764;-0,576722189;5,185362275;5,845873472;4,678692221;4,387623339;2,11630718;0,337603032;-0,578334652;3,036966293;6,205311116;6,752544483;4,31163482;3,416782803;-7,306608835;-7,323682586;1,874616469;3,619327606;3,423269178;5,148911295;5,639675745;5,172103289;5,602055577;8,806630564;5,56477363;3,558115077;8,92064682;5,446791103;5,428631375;3,764604853;4,656358585;4,945418074;5,324150186;4,425994178;5,265810465;3,446982146;7,060487426;4,773121849;5,616579316
PLW;Palau;-0,330803037;5,697820182;5,328903772;3,300030059;-10,75126183;-5,527871391;1,84935673;-1,509710675;0,759863463;8,080151148;0,147763884;4,839144139;2,063274294;1,751196254;-5,4;2,000001785;2,299998189;10,4;10,9;7,3;-12,3;-6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PNG;Papua New Guinea;5,400269167;8;9;8;5,5;6,7;7,2;2,584500515;3,596104216;2,721175459;2,164102123;-0,158900358;-0,121288758;-2,494841729;1,855553847;-3,769113439;-3,904390066;7,733696823;-3,312448866;5,942109321;18,20228532;13,84908418;9,546899078;-3,012169797;-1,419580155;2,909241794;2,770493822;4,693056546;4,00019042;-0,354725793;3,223162844;0,352945312;-0,274829701;-2,303451351;1,832394849;8,549860283;0,834815891;-3,388448522;-0,879884976;2,61053166;6,529266167;5,643553179;6,295193605;10,84280359;8,273459051;4,359588884;4,070463736;5,813758257;10,26851591;8,570285951;4,072517655;6,374101144;6,181114012
POL;Poland;1,573801397;1,90508967;4,452772483;3,875409612;1,79123257;5,126549093;6,785273261;6,227486571;3,617049813;5,344799776;3,867159384;1,443499187;1,205301608;4,259803391;4,524198621;4,981633948;7,086280525;6,238916797;6,951856622;5,292802054;3,738310315;2,514978625;-7,01557881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRI;Puerto Rico;-0,577342697;-2,772499076;-1,890463033;-2,612530288;-2,361113517;-1,798808345;-3,325701786;-0,889569195;0,56859912;1,760917241;1,19291552;1,773267622;9,849452032;1,512452504;2,06636381;6,745681787;3,155515407;2,893448314;4,07519011;3,983003555;3,851927448;4,05933489;0,853720598;2,465790941;4,334952498;5,888373129;5,768998497;4,977367672;3,097441947;5,928686406;-2,341973874;-1,556644198;1,147948034;4,243464502;7,906824991;6,931947667;5,950680366;6,243087975;-0,654565799;2,917378252;6,344896205;7,173575141;6,365448203;8,397918277;9,375232938;5,180434229;6,223225202;7,499146556;9,204842574;7,06092447;8,651045167;8,323315527;7,041735944
PRK;Korea, Dem. Rep.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRT;Portugal;-1,392204196;-3,230515395;-1,250481733;1,936409694;-2,908357436;-0,008502358;2,365354225;1,448293695;0,775075553;1,560331573;-0,911116128;0,764433754;1,974750897;3,91558407;4,073152702;5,138398996;4,406879107;3,688500386;4,282780403;0,964838232;-2,043277041;1,089476473;4,368206469;3,950523332;6,440638901;7,489108058;6,381393875;4,140955662;2,807439594;-1,879979584;-0,173113066;2,135375274;1,618103493;4,589340137;5,63893735;2,815966114;5,602597289;6,900230985;-4,347631037;1,142860384;11,20067107;8,015696213;6,631652356;12,61260371;2,120741162;8,875509234;7,544482529;4,077909434;7,46898853;6,310747383;5,873702116;6,614447769;5,534903476
PRY;Paraguay;13,55160363;-1,238968506;4,342407086;13,09300368;-3,965695886;6,359122376;5,421622751;4,807114697;2,133486167;4,057419171;4,320749918;-0,021401975;-0,834057908;-2,314146032;-1,366071238;0,068035126;4,242511162;1,573789449;6,822807819;5,317919883;4,936359415;1,696428011;3,493650155;4,12328288;6,93520391;5,915372066;7,582304377;4,964835664;4,523135678;2,816599447;-3,042617885;-1,397617717;9,17045885;11,71214594;11,86214697;12,02872995;11,4940816;7,525949531;6,852444715;8,381525438;7,302812907;6,631297476;5,538151939;5,553425736;4,701151408;4,527073841;9,150367204;1,991503333;6,167974759;4,212477358;4,710291337;3,300258518;6,900285514
PSS;Pacific island small states;2,157968399;2,49961468;2,808004755;1,462054697;-1,549086294;1,859082041;0,69856223;2,235448692;1,835034256;4,354163402;2,008036944;2,074004954;1,195693853;-0,699729432;5,010635082;1,960293664;-1,280680862;3,412797881;3,90772074;5,074477699;2,321329775;4,9873873;-0,364237755;4,602544034;5,195359687;1,045387199;-4,093939972;6,763087263;-2,741839013;7,038672412;-0,998137717;-3,482754832;5,876037989;-4,56101542;;;;;;;;;;;;;;;;;;;
PYF;French Polynesia;;;;;;;;;;;;;;4,000000343;4,000004643;6,199995771;1,900004145;0,30000031;0,499993912;0,800002278;0,100003234;0,89999758;4,899996203;2,200000128;3,000001971;2,399998744;7,100004353;8,400003124;5,406543042;5,405686083;5,40631995;9,971638464;8,504729377;0,484901265;3,925924174;9,892559299;2,078992708;8,203616323;-4,902702395;18,0010489;7,802561119;-4,695078729;12,00240864;1,626711344;-2,685941013;14,93080214;-4,739166615;9,576578233;;;;;
QAT;Qatar;5,55;2,56;14,79;16,72897536;11,95755129;17,66303466;17,98521658;26,17039954;7,492728028;19,21850327;3,490072229;7,133458647;3,327722388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROU;Romania;3,499921297;0,353678398;2,308920543;-0,93965598;-6,798769638;7,861706579;6,259704903;8,716268788;4,288668349;9,124945121;5,154284799;5,033271211;5,679968784;2,100001731;-1,200003996;-4,78906097;-6,102774403;4,008901931;7,159905075;3,970223636;1,511335133;-8,840410652;-12,90000397;-5,600003007;-5,799700326;-0,499144906;0,800777432;2,400779937;-0,099251892;5,899998406;6,099998121;4,000539006;0,765730272;;;;;;;;;;;;;;;;;;;;
RUS;Russian Federation;1,318691676;3,435545439;4,264179823;4,503723177;-7,821508547;5,247953532;8,535080209;8,153431973;6,376187027;7,175949193;7,295854331;4,743669897;5,091984231;10;6,4;-5,3;1,4;-3,6;-4,143528407;-12,56975598;-8,668540342;-14,53107377;-5,046939452;-2,999995642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RWA;Rwanda;4,579597771;7,306292252;7,460184409;6,264845606;6,246056782;11,18905647;7,625519064;8,551732861;9,025718817;6,946390384;1,451335378;13,51052989;8,668954201;8,318704949;7,581096457;8,858669491;13,84975248;12,74569576;35,22407831;-50,24806711;-8,108691867;5,872725231;-2,514379654;-2,399291094;-0,036534277;4,498824996;-0,02403611;5,472137487;4,402748336;-4,24077328;5,980349933;1,810846447;5,436199477;8,951612334;11,86990803;9,150840819;1,994109485;19,50457717;-2,113825409;1,409823565;3,438088125;0,263068281;1,206640698;6,001425246;11,00737015;7,013780919;6,916017509;7,008910829;7,009529251;-12,46499267;-9,820444426;11,33379839;-4,297526066
SAS;South Asia;5,194703683;4,856419202;6,323707219;9,128599954;7,698658054;3,872491831;9,014803082;8,690837692;8,78503364;7,637449768;7,301909828;3,755871622;4,365763381;4,092509327;7,832800455;5,617874624;3,827429243;6,902994188;6,973849718;6,093195829;4,382887441;5,704593925;1,859153908;5,438297776;5,487705447;8,618523293;4,195435657;4,821593275;5,40233648;4,163969471;6,810482108;3,788146363;6,085902695;6,539040896;-3,133315364;6,042706325;6,445165276;2,398675593;7,358003207;2,209265044;3,746469442;-1,551501325;0,815976261;5,733403107;5,924731653;4,351684095;6,453211427;0,950224813;-1,018513261;7,705455831;5,420402441;3,309340237;4,110545623
SAU;Saudi Arabia;3,798;5,812;8,569980049;7,434452819;1,829175774;8,427180494;5,99228034;5,576743665;7,256071854;8,620212422;8,287423135;0,128051482;0,547438794;4,864573291;-0,74851056;2,834565199;2,592662071;3,383819661;0,200913397;0,665557266;0,026066163;4,62855192;9,103786359;8,328505492;0,062467923;8,224008073;-3,983787696;5,090299607;-4,32416815;-3,088325393;-8,216560944;-11,09816427;4,690926872;6,519218691;9,825566819;-0,974615575;7,003646693;12,71882303;5,227497048;27,49263395;25,61771;23,49377035;19,9427198;12,0344724;6,037893053;;;;;;;;
SCE;Southern Cone Extended;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SDN;Sudan;-6,004;-10,1;-3,294329769;3,477218623;3,232140297;3,004313502;11,51573402;10,06430803;7,489737873;3,883307403;7,734591821;6,427273867;6,50036033;6,345868057;3,104095484;4,308504261;10,56673566;5,91912482;5,997092432;1,00622881;4,568748243;6,577862117;7,510910955;-5,470054277;8,931393741;-0,331091769;14,22088474;5,413810146;-6,281043126;-5,008907015;2,062502735;5,958666049;7,437563744;1,524309456;-5,018599427;-5,930986016;6,223853111;16,66521928;15,71346642;11,44528975;0,632194978;-5,070986054;2,247314546;5,925073763;1,389349916;1,963221971;1,4240804;-3,575146018;6,777073275;-1,120448338;-2,846973191;6,915843302;0,022389797
SEN;Senegal;4,048;3,452902582;2,066645293;4,266247626;2,423175916;3,682524404;4,938485083;2,461570255;5,622606857;5,870772213;6,683228134;0,654803693;4,58091642;3,19898808;6,34711579;5,898672514;3,124033321;2,012125087;5,363472886;-0,017328654;1,30078041;1,242647235;2,55582543;-0,675638148;3,977856085;-0,592431006;6,094374589;3,113339718;3,283470707;3,745764357;-5,326392716;7,843064607;5,06951646;-3,310647743;7,001685615;-3,95393126;-2,682905304;8,920503701;7,535662601;4,200775528;-5,58324011;6,383208915;-0,140449438;8,562045508;-6,55414292;6,290773532;-1,219792865;2,87676098;1,33218949;3,8839271;1,864478567;-0,136235362;2,993448257
SGP;Singapore;3,851064073;2,503728581;6,056872247;15,24037704;-0,603388298;1,787620228;9,111527148;8,860196114;7,489157459;9,549175476;4,435328147;4,211686552;-0,952290066;8,897544418;6,095204493;-2,225229743;8,291117708;7,531933911;7,02804585;10,92545611;11,53738744;7,087600945;6,687076218;10,04421048;10,18317852;11,11518875;10,75688114;1,327634019;-0,687041063;8,800553182;8,540483535;7,17245362;10,68384263;10,0267749;9,419556972;8,70318587;7,486151919;7,436719232;4,609005081;6,467887264;11,12795375;13,52658878;12,08123703;13,88564039;13,72467613;13,61812018;12,28353667;10,87190206;7,597241261;-3,680475326;9,984910883;7,121762697;8,137624686
SLB;Solomon Islands;2,950668511;4,858593183;10,70377308;7,81881131;-4,727872457;7,094495143;7,320001264;6,946649998;5,421193232;4,898370946;6,5;-2,8;-7,978565049;-14,26748341;-0,482600965;1,783867632;-1,439673844;1,605177994;8,223592043;9,193819795;3,976459361;12,69044632;6,004180125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SLE;Sierra Leone;20,1;15,22384741;6,029726915;5,441246559;3,249939162;5,32467327;8,042559431;5,65552903;4,332484395;6,417536687;9,382384967;26,26857661;-7,140319716;6,652727885;-1,979285587;1,78501428;-5,877082016;1,7538214;-7,999753284;-1,947384336;1,374549378;-19,01290963;2,351960645;3,349997983;0,73;-7,08;7,23126873;1,236046911;-5,311340499;4,093034268;-2,102801618;4,781755535;2,881428565;4,843503756;4,511265607;2,406332166;0,04667581;-0,449176343;1,669216526;3,499828319;2,256618249;0,90023465;3,465916494;8,620493237;8,525446804;2,019923833;0,036281552;1,7;7,180155789;6,685238793;1,699715172;4,540967063;1,809043549
SLV;El Salvador;1,675888994;1,880955461;2,21683561;1,364783667;-3,133046282;1,274227301;3,839765177;3,911948645;3,562814501;1,850535583;2,30003827;2,340822748;1,708936396;2,152652497;3,449098435;3,748726161;4,2463425;1,705589084;6,396570978;6,050367481;7,369523346;7,543337489;3,576412756;4,831559801;0,962192176;1,877457958;2,513587732;0,189395023;0,616595953;1,336955371;1,535012145;-6,305792919;-10,45093625;-11,77131816;-4,18026504;5,322765463;6,780062836;5,049258693;2,923533862;5,335998977;4,861673969;6,117533593;3,858259395;2,977294684;3,485417935;3,236692947;5,436847241;7,161137607;;;;;
SMR;San Marino;;;;;;1,898734177;3,493449782;3,854875283;2,320185615;4,611650485;3,909205549;0,252844501;5,607476636;2,182810368;9,077380952;7,52;2,404539025;4,858299698;9,292035408;6,982248536;8,75160856;0,773273401;1,53291338;2,052952362;3,388435146;4,194276664;3,191997126;2,859947051;2,798173125;3,225841817;1,169178643;0,413587538;0,844254618;3,429933016;5,959271355;3,240133041;2,560374869;7,125491662;-2,090160529;5,500077694;7,125857611;3,69059973;1,818023954;;;;;;;;;;
SOM;Somalia;;;;;;;;;;;;;;;;;;;;;;;;-1,484075684;-0,175911818;-0,553269928;5,096904487;3,352755039;8,152436714;3,554946149;-8,753669275;4,072294578;5,662699661;-3,901390044;-2,708465849;3,727489087;23,30749051;-1,016716701;30,07369858;-18,26637874;-1,951298478;10,10084605;2,62902234;4,581407921;-1,699569717;2,029977325;5,940943617;9,098654708;-5,943681493;-6,11062333;2,80880257;7,076655434;-3,261981202
SRB;Serbia;2,456;-1,523;1,567208734;1,006702639;-3,505767581;3,8;5,4;3,600000001;5,4;9,3;2,674531082;4,122705868;5,3;5,339367113;-11,2;0,7;10,1;7,8;6,1;2,5;-30,50847458;-27,16049383;-9,782608696;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
